"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Gene"
"12257",1,3,4,9,6,6,3,6,6,4,"Tyro3"
"12258",22,32,10,22,14,124,16,30,28,28,"Tyrobp"
"12259",0,0,5,3,1,2,4,1,3,3,"Tysnd1"
"12260",0,3,4,3,2,0,0,0,0,0,"Tyw1"
"12261",0,0,1,0,5,0,0,1,0,5,"U2af1"
"12262",3,1,1,1,1,0,5,1,0,1,"U2af1l4"
"12263",3,10,10,3,8,6,14,11,3,11,"U2af2"
"12264",0,0,2,2,0,5,2,4,1,0,"Uaca"
"12265",0,0,3,3,1,2,5,5,2,5,"Uap1"
"12266",1,2,2,6,2,4,1,2,3,6,"Uap1l1"
"12267",29,16,10,32,27,10,31,7,32,17,"Uba1"
"12268",3,3,5,8,2,10,7,3,12,10,"Uba2"
"12269",7,2,4,2,2,1,7,2,4,7,"Uba3"
"12270",2,6,4,4,11,4,2,3,4,4,"Uba5"
"12271",20,22,41,24,46,43,43,69,48,9,"Uba52"
"12272",2,0,0,1,3,0,0,1,0,1,"Uba6"
"12273",0,0,0,0,0,0,0,0,0,1,"Uba7"
"12274",6,2,6,1,2,2,0,2,1,0,"Ubac1"
"12275",4,3,4,6,5,12,12,4,5,3,"Ubac2"
"12276",1,1,3,1,2,1,4,4,1,4,"Ubap1"
"12277",2,3,4,2,1,0,2,3,1,0,"Ubap2"
"12278",10,7,3,11,5,0,6,1,1,12,"Ubap2l"
"12279",0,0,0,0,0,4,1,1,1,1,"Ubash3b"
"12280",48,38,56,126,103,70,166,53,102,31,"Ubb"
"12281",129,113,107,135,113,102,92,224,264,86,"Ubc"
"12282",3,3,11,6,1,10,0,1,3,5,"Ube2a"
"12283",5,8,7,6,6,6,5,6,9,15,"Ube2b"
"12284",3,2,0,1,1,0,1,0,0,1,"Ube2c"
"12285",2,4,5,5,7,3,2,3,3,6,"Ube2d1"
"12286",8,4,13,5,13,4,7,1,7,11,"Ube2d2"
"12287",21,7,6,5,7,12,18,13,6,19,"Ube2d3"
"12288",10,13,4,1,2,5,4,1,1,7,"Ube2e1"
"12289",3,5,2,10,5,4,14,3,2,4,"Ube2e2"
"12290",14,2,4,4,8,8,16,12,8,10,"Ube2e3"
"12291",3,1,0,1,3,1,2,4,4,3,"Ube2f"
"12292",1,3,1,3,5,2,3,4,0,1,"Ube2g1"
"12293",1,6,4,2,2,11,3,6,6,10,"Ube2g2"
"12294",9,4,6,6,3,2,5,6,6,1,"Ube2h"
"12295",2,2,4,3,4,0,8,1,2,5,"Ube2i"
"12296",3,4,1,6,6,1,4,8,6,2,"Ube2j1"
"12297",2,0,1,4,2,2,2,1,1,1,"Ube2j2"
"12298",0,2,5,0,5,3,0,2,1,1,"Ube2k"
"12299",7,14,10,2,8,8,1,5,8,4,"Ube2l3"
"12300",1,1,0,1,0,0,1,0,2,3,"Ube2l6"
"12301",17,12,11,9,5,16,18,8,10,11,"Ube2m"
"12302",2,4,2,0,2,4,5,4,2,5,"Ube2n"
"12303",1,1,5,5,5,5,2,8,0,3,"Ube2o"
"12304",7,3,1,1,6,3,0,3,9,1,"Ube2q1"
"12305",2,1,1,0,1,4,1,0,0,1,"Ube2q2"
"12306",0,7,2,4,4,1,3,0,1,1,"Ube2ql1"
"12307",10,1,2,1,2,4,9,7,3,2,"Ube2r2"
"12308",8,7,12,5,16,5,12,3,10,9,"Ube2s"
"12309",1,0,0,0,0,0,0,0,0,0,"Ube2t"
"12310",6,2,4,1,1,2,3,1,2,1,"Ube2v1"
"12311",1,1,0,1,0,0,0,0,0,0,"Ube2v2"
"12312",2,0,3,4,0,3,5,0,4,3,"Ube2w"
"12313",6,4,1,3,3,0,1,4,0,4,"Ube2z"
"12314",4,2,2,1,1,2,4,0,6,3,"Ube3a"
"12315",5,2,2,2,6,2,5,1,2,4,"Ube3b"
"12316",3,2,3,1,2,4,2,5,0,1,"Ube3c"
"12317",2,2,5,1,2,1,3,2,0,2,"Ube4a"
"12318",0,2,3,5,3,0,1,3,0,2,"Ube4b"
"12319",0,7,0,8,4,1,0,2,0,0,"Ubfd1"
"12320",1,2,0,3,3,0,0,0,1,1,"Ubiad1"
"12321",5,34,27,27,13,8,13,33,7,13,"Ubl3"
"12322",8,6,3,2,1,1,14,2,4,5,"Ubl4"
"12323",11,3,5,6,7,10,9,9,5,5,"Ubl5"
"12324",8,5,4,5,7,6,7,6,7,16,"Ubl7"
"12325",1,1,1,0,2,0,0,0,1,1,"Ublcp1"
"12326",2,2,2,0,0,0,1,1,2,1,"Ubn1"
"12327",1,0,0,1,0,1,0,2,0,2,"Ubn2"
"12328",0,0,0,0,0,0,0,0,0,0,"Ubox5"
"12329",5,1,4,8,2,4,3,2,3,4,"Ubp1"
"12330",12,4,8,8,21,6,10,9,9,4,"Ubqln1"
"12331",9,2,11,6,12,1,3,3,3,16,"Ubqln2"
"12332",1,1,2,5,4,1,8,7,6,3,"Ubqln4"
"12333",1,4,3,1,0,0,0,0,0,2,"Ubr1"
"12334",2,3,0,4,1,0,2,0,7,5,"Ubr2"
"12335",0,6,3,6,0,2,3,2,2,2,"Ubr3"
"12336",3,1,3,3,1,0,1,3,5,0,"Ubr4"
"12337",3,3,9,2,5,1,3,2,11,0,"Ubr5"
"12338",4,1,3,3,0,7,1,2,3,3,"Ubr7"
"12339",3,2,1,2,4,10,0,3,2,1,"Ubtd1"
"12340",2,3,1,0,5,3,0,2,0,1,"Ubtd2"
"12341",2,6,3,5,6,8,1,4,2,5,"Ubtf"
"12342",13,13,13,16,15,13,5,9,10,18,"Ubxn1"
"12343",0,0,0,0,0,0,0,0,0,0,"Ubxn11"
"12344",6,2,1,1,0,0,0,0,1,1,"Ubxn2a"
"12345",0,0,0,0,3,0,0,0,2,0,"Ubxn2b"
"12346",3,3,5,1,0,6,2,2,4,4,"Ubxn4"
"12347",2,5,3,5,0,6,7,5,5,7,"Ubxn6"
"12348",1,0,1,1,1,0,1,2,0,2,"Ubxn7"
"12349",0,2,0,4,0,1,1,0,1,0,"Ubxn8"
"12350",32,23,20,32,45,16,36,14,7,46,"Uchl1"
"12351",0,1,1,1,0,2,2,2,2,0,"Uchl3"
"12352",2,1,1,1,1,0,1,1,1,4,"Uchl4"
"12353",2,0,0,0,1,1,4,0,1,5,"Uchl5"
"12354",3,1,1,5,0,3,2,0,3,6,"Uck1"
"12355",3,2,1,2,5,2,1,0,1,1,"Uck2"
"12356",3,1,0,4,1,4,0,1,0,3,"Uckl1"
"12357",3,15,7,2,7,27,4,11,3,2,"Ucp2"
"12358",0,0,0,0,0,0,0,0,0,0,"Ucp3"
"12359",0,0,0,1,0,1,0,0,0,0,"Uevld"
"12360",5,5,2,7,6,4,13,12,2,7,"Ufc1"
"12361",2,1,0,0,5,1,4,6,5,5,"Ufd1l"
"12362",2,5,2,8,3,0,1,1,2,2,"Ufm1"
"12363",0,3,2,1,0,0,1,1,0,1,"Ufsp1"
"12364",1,3,4,3,5,3,5,3,0,0,"Ufsp2"
"12365",2,4,4,4,3,3,4,1,1,6,"Ugcg"
"12366",6,5,8,12,5,3,6,2,3,3,"Ugdh"
"12367",1,0,2,3,2,3,3,0,2,3,"Uggt1"
"12368",0,1,0,0,1,1,2,0,0,2,"Uggt2"
"12369",1,2,7,8,1,3,4,8,5,10,"Ugp2"
"12370",0,3,0,0,2,0,0,0,0,1,"Ugt1a7c"
"12371",29,25,32,34,31,15,12,41,16,26,"Ugt8a"
"12372",3,3,4,3,1,5,1,4,2,5,"Uhmk1"
"12373",1,0,0,0,2,2,1,2,0,2,"Uhrf1"
"12374",0,3,0,0,0,3,0,1,0,1,"Uhrf1bp1"
"12375",0,3,2,1,1,1,1,1,0,1,"Uhrf1bp1l"
"12376",4,2,2,2,2,1,3,5,3,6,"Uhrf2"
"12377",0,0,0,0,0,1,1,0,2,0,"Uimc1"
"12378",5,2,6,1,3,2,3,5,1,7,"Ulk1"
"12379",4,2,3,1,5,4,9,2,1,4,"Ulk2"
"12380",0,2,0,3,1,0,2,1,0,1,"Ulk3"
"12381",1,2,2,0,1,0,0,2,0,1,"Umps"
"12382",2,6,2,5,3,2,5,10,2,2,"Unc119"
"12383",5,1,1,1,1,8,3,2,1,0,"Unc119b"
"12384",1,1,2,1,1,2,0,2,0,4,"Unc13a"
"12385",3,1,2,0,1,1,3,0,0,3,"Unc13b"
"12386",1,0,1,1,0,2,0,2,0,0,"Unc13c"
"12387",0,1,0,0,0,0,0,0,1,0,"Unc13d"
"12388",3,6,0,6,0,9,2,2,3,1,"Unc45a"
"12389",0,0,1,0,0,0,0,0,0,0,"Unc45b"
"12390",4,3,4,0,3,2,5,4,6,6,"Unc50"
"12391",2,4,0,1,0,0,2,1,0,0,"Unc5a"
"12392",3,4,5,14,8,0,7,9,2,1,"Unc5b"
"12393",0,1,1,0,0,0,0,3,0,0,"Unc5c"
"12394",0,0,0,0,0,2,0,0,0,1,"Unc5d"
"12395",5,0,1,0,1,0,1,0,0,0,"Unc79"
"12396",2,1,0,1,0,0,0,0,2,0,"Unc80"
"12397",11,20,6,6,22,18,8,12,17,5,"Unc93b1"
"12398",0,0,0,1,0,1,4,0,0,0,"Ung"
"12399",1,2,0,3,3,0,1,1,1,2,"Unk"
"12400",0,0,0,0,0,0,0,0,0,0,"Unkl"
"12401",10,0,1,0,4,4,1,3,5,5,"Upf1"
"12402",2,0,0,0,0,1,3,1,0,2,"Upf2"
"12403",2,3,1,2,2,0,1,5,1,1,"Upf3a"
"12404",1,0,0,1,1,0,1,0,2,0,"Upf3b"
"12405",1,1,0,0,2,1,0,0,0,2,"Upp1"
"12406",0,1,0,0,0,0,1,0,0,0,"Uprt"
"12407",1,1,0,3,3,2,1,0,1,0,"Uqcc"
"12408",29,11,13,17,20,9,41,31,11,7,"Uqcr10"
"12409",7,6,3,5,1,5,3,5,5,1,"Uqcr11"
"12410",2,2,8,0,0,2,2,0,0,2,"Uqcrb"
"12411",20,13,21,22,11,29,8,11,15,28,"Uqcrc1"
"12412",21,14,11,18,3,13,14,13,11,23,"Uqcrc2"
"12413",6,11,12,11,19,11,10,11,21,10,"Uqcrfs1"
"12414",20,34,39,23,20,12,25,20,29,25,"Uqcrh"
"12415",9,10,20,31,18,28,17,31,10,12,"Uqcrq"
"12416",0,0,0,0,0,0,0,0,0,1,"Urb1"
"12417",1,1,0,0,1,0,1,0,0,1,"Urb2"
"12418",1,2,0,0,0,1,0,0,0,1,"Urgcp"
"12419",3,2,0,4,18,2,4,4,5,7,"Urm1"
"12420",6,0,3,6,4,4,1,3,3,2,"Urod"
"12421",0,1,3,0,1,0,0,0,1,1,"Uros"
"12422",12,12,18,7,3,15,7,6,16,6,"Use1"
"12423",3,3,1,5,7,12,5,2,5,2,"Usf1"
"12424",15,14,7,6,7,7,4,3,4,6,"Usf2"
"12425",1,0,1,1,1,1,2,0,2,1,"Ushbp1"
"12426",1,4,8,2,4,3,3,4,2,6,"Uso1"
"12427",0,0,2,3,1,2,0,1,1,0,"Usp1"
"12428",3,3,1,3,3,2,7,6,0,0,"Usp10"
"12429",6,7,5,8,3,1,1,1,2,2,"Usp11"
"12430",2,3,0,2,5,6,2,3,0,3,"Usp12"
"12431",0,0,0,0,0,0,0,0,0,0,"Usp13"
"12432",4,2,0,3,5,2,0,3,0,7,"Usp14"
"12433",1,2,0,4,3,0,0,2,0,4,"Usp15"
"12434",4,6,0,0,1,4,1,2,0,1,"Usp16"
"12435",4,5,5,7,2,1,8,2,4,1,"Usp19"
"12436",4,6,2,2,2,5,5,1,6,3,"Usp2"
"12437",0,8,1,3,5,4,3,1,3,3,"Usp20"
"12438",12,2,1,3,2,6,0,1,2,1,"Usp21"
"12439",9,12,8,14,8,7,15,9,1,10,"Usp22"
"12440",4,3,4,4,6,3,4,4,1,2,"Usp24"
"12441",2,3,4,7,7,6,1,3,7,5,"Usp25"
"12442",0,0,1,0,0,0,0,0,0,0,"Usp27x"
"12443",4,1,0,1,0,0,0,1,0,1,"Usp28"
"12444",1,0,1,2,0,0,0,0,0,0,"Usp29"
"12445",2,0,0,2,3,0,1,0,8,1,"Usp3"
"12446",1,3,9,1,7,2,2,3,2,0,"Usp30"
"12447",1,1,0,0,0,1,1,4,0,0,"Usp31"
"12448",3,1,1,1,1,0,1,1,3,2,"Usp32"
"12449",5,1,1,2,3,6,3,3,2,9,"Usp33"
"12450",10,1,1,0,2,7,1,2,2,1,"Usp34"
"12451",1,0,1,1,1,1,2,1,0,0,"Usp35"
"12452",0,0,5,6,0,0,0,0,0,1,"Usp36"
"12453",1,1,0,0,1,1,2,0,0,1,"Usp37"
"12454",2,1,1,1,1,0,2,0,2,3,"Usp38"
"12455",0,1,4,3,2,4,2,1,6,2,"Usp39"
"12456",1,2,3,1,2,9,7,5,2,0,"Usp4"
"12457",0,0,1,0,2,1,0,0,1,1,"Usp40"
"12458",0,2,0,6,2,0,1,0,0,0,"Usp42"
"12459",0,0,0,0,0,0,2,0,0,0,"Usp43"
"12460",0,2,0,1,0,1,1,0,1,1,"Usp45"
"12461",7,5,0,7,0,0,3,3,1,3,"Usp46"
"12462",1,3,4,0,2,3,0,4,2,1,"Usp47"
"12463",5,3,1,3,1,1,4,0,3,3,"Usp48"
"12464",0,0,0,3,1,0,0,0,0,2,"Usp49"
"12465",9,10,3,1,11,3,3,2,7,3,"Usp5"
"12466",0,0,0,0,1,0,5,2,0,1,"Usp53"
"12467",2,2,1,10,4,4,3,1,0,0,"Usp54"
"12468",1,2,0,1,2,2,1,1,0,2,"Usp6nl"
"12469",3,5,6,4,4,4,9,3,4,8,"Usp7"
"12470",3,1,0,2,3,2,5,4,1,0,"Usp8"
"12471",5,1,3,3,0,2,1,1,3,1,"Usp9x"
"12472",1,0,1,0,1,1,0,3,2,1,"Uspl1"
"12473",10,6,7,3,6,2,3,8,4,1,"Ust"
"12474",1,1,2,2,0,2,1,0,0,5,"Utp11l"
"12475",1,1,3,2,0,0,1,1,0,2,"Utp14a"
"12476",2,6,0,2,1,2,0,0,2,0,"Utp14b"
"12477",1,2,0,0,1,3,5,1,0,2,"Utp15"
"12478",0,1,0,0,1,2,5,3,1,3,"Utp18"
"12479",0,0,0,0,0,0,2,0,0,0,"Utp20"
"12480",4,0,0,1,0,4,3,0,1,2,"Utp3"
"12481",1,0,1,0,1,0,1,0,0,0,"Utp6"
"12482",0,2,2,0,1,3,3,1,0,5,"Utrn"
"12483",0,0,0,0,0,0,1,0,2,0,"Uty"
"12484",2,4,2,3,1,1,4,1,0,2,"Uvrag"
"12485",2,2,2,1,2,0,0,0,1,1,"Uxs1"
"12486",2,1,0,2,2,5,5,2,0,1,"Vac14"
"12487",1,1,2,1,2,2,0,4,1,0,"Vamp1"
"12488",28,15,20,26,41,26,31,20,15,50,"Vamp2"
"12489",8,12,12,3,8,8,7,10,10,6,"Vamp3"
"12490",7,0,1,2,5,2,3,4,0,0,"Vamp4"
"12491",0,0,2,0,0,0,0,0,0,0,"Vamp5"
"12492",7,7,3,2,5,10,7,6,6,4,"Vamp8"
"12493",1,0,0,0,1,0,1,1,0,0,"Vangl1"
"12494",4,6,1,1,1,4,5,3,7,2,"Vangl2"
"12495",30,19,15,15,4,7,12,16,18,24,"Vapa"
"12496",5,4,3,6,1,2,5,3,2,1,"Vapb"
"12497",2,1,6,2,4,5,1,16,0,3,"Vars"
"12498",0,0,1,0,0,1,0,0,0,1,"Vars2"
"12499",5,2,14,4,6,4,13,3,5,7,"Vash1"
"12500",0,1,1,0,0,0,0,0,0,0,"Vash2"
"12501",0,6,1,4,0,0,0,1,1,2,"Vasn"
"12502",12,21,6,3,11,12,6,24,7,8,"Vasp"
"12503",11,10,9,8,6,7,8,3,8,12,"Vat1"
"12504",8,3,5,1,2,1,5,2,3,3,"Vat1l"
"12505",2,2,2,1,7,16,2,4,5,0,"Vav1"
"12506",3,2,2,0,3,4,1,2,0,1,"Vav2"
"12507",0,0,0,0,0,0,0,0,0,0,"Vav3"
"12508",0,0,0,0,0,0,0,0,0,0,"Vax1"
"12509",5,14,9,0,10,4,11,11,12,2,"Vbp1"
"12510",4,9,7,9,7,5,15,10,8,9,"Vcam1"
"12511",23,17,10,4,10,8,28,12,14,10,"Vcan"
"12512",2,4,3,1,0,0,0,1,4,2,"Vcl"
"12513",14,5,6,1,7,3,6,12,15,2,"Vcp"
"12514",0,3,1,1,0,0,0,1,2,0,"Vcpip1"
"12515",23,18,16,15,32,9,17,19,21,7,"Vdac1"
"12516",13,12,10,18,13,16,2,16,12,3,"Vdac2"
"12517",3,1,3,2,0,1,3,0,4,3,"Vdac3"
"12518",12,7,12,21,20,14,24,12,15,9,"Vegfa"
"12519",6,10,1,8,5,3,2,4,5,6,"Vegfb"
"12520",1,1,0,0,0,3,1,0,0,0,"Vegfc"
"12521",0,0,0,0,0,0,0,0,0,0,"Veph1"
"12522",2,1,1,5,4,1,4,5,8,1,"Vezf1"
"12523",1,2,4,2,1,0,1,0,0,0,"Vezt"
"12524",1,0,5,3,2,0,2,5,1,4,"Vgf"
"12525",9,0,7,6,3,5,4,2,4,4,"Vgll4"
"12526",6,3,7,3,2,2,6,4,6,5,"Vhl"
"12527",34,7,13,17,7,34,36,22,10,9,"Vim"
"12528",0,0,0,1,0,0,1,0,0,0,"Vip"
"12529",3,0,4,4,5,4,5,3,1,0,"Vipar"
"12530",0,1,0,0,1,0,1,0,0,1,"Vipr2"
"12531",1,0,0,0,0,1,3,0,0,1,"Vit"
"12532",13,9,4,14,2,6,4,3,17,4,"Vkorc1"
"12533",1,6,1,1,0,0,0,0,0,0,"Vkorc1l1"
"12534",4,1,9,1,0,2,1,2,2,0,"Vldlr"
"12535",0,4,3,1,6,0,1,5,2,1,"Vma21"
"12536",1,0,0,1,2,0,2,0,1,0,"Vmac"
"12537",1,1,0,0,0,0,0,0,0,1,"Vmn2r1"
"12538",4,6,15,9,5,16,10,5,4,5,"Vmp1"
"12539",0,0,0,0,0,0,0,0,1,1,"Vnn1"
"12540",3,3,2,1,1,5,4,1,2,10,"Vopp1"
"12541",0,2,0,0,0,0,0,0,0,1,"Vprbp"
"12542",1,6,0,1,2,1,3,3,0,0,"Vps11"
"12543",0,0,1,0,0,0,0,0,0,0,"Vps13a"
"12544",1,2,1,0,0,1,0,0,0,0,"Vps13b"
"12545",0,0,0,1,0,0,2,0,0,0,"Vps13c"
"12546",0,1,0,3,1,2,3,1,0,0,"Vps13d"
"12547",1,2,3,4,5,1,1,3,7,5,"Vps16"
"12548",5,0,4,0,1,3,0,3,2,3,"Vps18"
"12549",7,0,2,0,1,2,0,1,1,0,"Vps24"
"12550",3,9,3,16,4,6,7,9,13,7,"Vps25"
"12551",2,3,12,9,1,3,7,6,2,6,"Vps26a"
"12552",0,7,2,2,4,3,4,2,1,4,"Vps26b"
"12553",6,6,10,5,8,13,14,4,6,10,"Vps28"
"12554",8,7,12,6,12,1,11,4,19,9,"Vps29"
"12555",0,2,3,1,3,5,2,1,1,1,"Vps33a"
"12556",1,2,0,2,0,1,2,0,1,0,"Vps33b"
"12557",6,10,13,12,8,7,8,9,6,8,"Vps35"
"12558",2,4,4,2,5,3,7,6,0,8,"Vps36"
"12559",1,1,0,0,3,1,7,1,2,0,"Vps37a"
"12560",13,7,7,2,8,15,7,6,8,12,"Vps37b"
"12561",0,0,1,4,1,0,2,5,11,2,"Vps37c"
"12562",0,2,0,0,0,2,0,5,0,2,"Vps37d"
"12563",7,3,3,6,5,0,0,0,4,1,"Vps39"
"12564",5,3,8,4,3,6,4,1,1,8,"Vps41"
"12565",4,2,4,1,1,5,5,1,0,3,"Vps45"
"12566",9,2,13,8,3,1,2,9,10,1,"Vps4a"
"12567",4,5,1,2,3,3,3,4,4,3,"Vps4b"
"12568",2,10,3,6,6,5,5,2,7,10,"Vps52"
"12569",5,0,0,1,1,1,3,1,2,1,"Vps53"
"12570",0,0,0,0,0,3,1,0,0,2,"Vps54"
"12571",8,0,4,4,4,2,4,1,4,1,"Vps72"
"12572",0,0,1,0,0,3,0,4,0,0,"Vps8"
"12573",0,1,1,0,0,1,1,1,2,1,"Vrk1"
"12574",2,2,0,0,0,1,0,0,0,0,"Vrk2"
"12575",3,0,5,2,7,3,0,4,1,0,"Vrk3"
"12576",0,0,0,0,0,0,1,0,0,0,"Vsig10"
"12577",0,0,0,0,0,0,0,0,1,0,"Vsig2"
"12578",6,4,5,2,11,1,6,5,0,6,"Vsnl1"
"12579",3,2,0,0,11,0,2,1,3,4,"Vstm2a"
"12580",7,2,5,2,6,0,0,1,6,0,"Vstm2b"
"12581",4,4,2,0,7,1,3,1,0,7,"Vstm2l"
"12582",0,1,3,7,12,0,8,1,5,1,"Vta1"
"12583",1,1,0,3,2,5,2,1,0,9,"Vti1a"
"12584",4,11,14,11,7,5,10,2,2,10,"Vti1b"
"12585",6,2,6,5,1,9,13,9,5,3,"Vtn"
"12586",22,7,17,18,1,29,24,13,20,6,"Vwa1"
"12587",0,0,1,0,0,3,0,1,1,1,"Vwa5a"
"12588",0,1,1,0,2,0,0,0,1,0,"Vwa5b2"
"12589",1,1,0,0,0,0,0,0,0,0,"Vwc2"
"12590",0,0,2,3,0,1,3,0,1,0,"Vwf"
"12591",0,0,1,1,4,5,1,3,2,4,"Wac"
"12592",2,1,3,0,1,1,4,0,1,0,"Wapal"
"12593",1,1,2,1,5,8,2,2,8,1,"Wars"
"12594",0,0,0,0,1,0,0,1,1,0,"Wars2"
"12595",0,5,0,2,2,0,0,1,6,2,"Was"
"12596",8,6,8,3,10,9,10,6,1,20,"Wasf1"
"12597",3,6,5,1,4,9,4,4,9,1,"Wasf2"
"12598",1,2,0,2,0,2,3,1,0,8,"Wasf3"
"12599",0,2,0,3,0,5,0,5,2,2,"Wasl"
"12600",1,6,7,14,4,3,6,2,5,6,"Wbp1"
"12601",5,5,14,8,5,4,7,4,6,4,"Wbp11"
"12602",23,29,17,6,18,13,8,17,15,17,"Wbp2"
"12603",5,0,3,2,1,2,0,1,2,0,"Wbp4"
"12604",16,5,2,3,2,3,9,7,5,18,"Wbp5"
"12605",4,2,1,1,1,0,0,3,3,2,"Wbp7"
"12606",0,1,2,1,0,2,0,1,0,0,"Wbscr16"
"12607",0,0,0,0,5,0,0,0,0,0,"Wbscr17"
"12608",4,3,2,2,2,0,1,0,2,2,"Wbscr22"
"12609",2,1,3,5,9,2,5,9,0,2,"Wdfy1"
"12610",0,2,1,1,2,1,1,0,0,0,"Wdfy2"
"12611",0,1,0,0,3,2,1,1,4,6,"Wdfy3"
"12612",1,5,0,1,0,1,0,2,1,1,"Wdfy4"
"12613",0,0,0,0,1,0,1,0,0,0,"Wdhd1"
"12614",2,0,0,2,1,1,1,2,1,0,"Wdpcp"
"12615",9,11,12,6,13,10,18,15,15,6,"Wdr1"
"12616",6,2,1,1,2,1,2,0,0,0,"Wdr11"
"12617",0,0,0,0,0,0,0,0,0,0,"Wdr12"
"12618",6,2,5,5,10,8,7,6,3,5,"Wdr13"
"12619",0,0,0,0,0,2,0,0,0,0,"Wdr17"
"12620",1,1,0,3,0,0,0,4,1,1,"Wdr18"
"12621",1,0,0,1,3,1,1,1,2,0,"Wdr19"
"12622",2,8,7,3,3,0,4,0,0,1,"Wdr20a"
"12623",2,1,0,5,0,1,3,0,1,0,"Wdr24"
"12624",0,0,1,0,0,0,0,2,0,0,"Wdr25"
"12625",7,1,2,4,2,1,3,6,4,3,"Wdr26"
"12626",0,0,1,0,0,0,2,0,0,0,"Wdr3"
"12627",1,1,1,1,1,2,9,6,1,6,"Wdr33"
"12628",2,0,2,0,0,0,3,1,2,2,"Wdr34"
"12629",1,0,1,1,4,3,1,2,1,2,"Wdr35"
"12630",0,1,1,1,1,0,1,1,1,2,"Wdr36"
"12631",5,1,0,3,4,0,0,3,1,3,"Wdr37"
"12632",1,3,0,1,2,0,0,1,4,2,"Wdr4"
"12633",2,1,5,4,4,1,3,0,0,0,"Wdr41"
"12634",1,5,0,1,0,2,4,2,0,2,"Wdr43"
"12635",0,2,0,0,0,1,0,1,3,2,"Wdr44"
"12636",1,1,1,2,6,4,2,2,1,3,"Wdr45"
"12637",5,5,4,6,7,9,5,6,2,2,"Wdr45l"
"12638",1,1,0,2,0,0,1,3,2,4,"Wdr46"
"12639",1,5,1,3,0,1,2,2,0,3,"Wdr47"
"12640",0,3,2,1,2,6,4,1,1,1,"Wdr48"
"12641",2,3,0,2,0,2,1,4,3,2,"Wdr5"
"12642",0,0,4,0,2,0,0,0,2,1,"Wdr53"
"12643",0,0,1,1,0,0,2,3,0,1,"Wdr54"
"12644",1,1,1,0,0,0,0,1,0,0,"Wdr55"
"12645",0,2,3,0,0,1,0,0,1,1,"Wdr59"
"12646",0,0,0,0,0,0,0,1,0,0,"Wdr5b"
"12647",5,13,6,4,10,4,5,7,7,21,"Wdr6"
"12648",0,0,1,3,2,1,0,3,0,0,"Wdr60"
"12649",6,5,7,3,2,1,5,2,4,2,"Wdr61"
"12650",0,0,0,0,0,0,0,0,0,0,"Wdr62"
"12651",0,0,0,0,3,0,1,0,0,0,"Wdr67"
"12652",0,1,4,4,4,2,3,0,1,4,"Wdr7"
"12653",2,2,0,2,1,1,0,0,2,2,"Wdr70"
"12654",0,0,0,0,0,0,1,0,3,0,"Wdr73"
"12655",2,3,1,3,4,2,0,2,4,2,"Wdr74"
"12656",0,1,4,3,0,1,1,2,2,0,"Wdr75"
"12657",0,0,0,0,0,0,0,0,0,0,"Wdr76"
"12658",3,1,1,4,1,6,2,0,1,1,"Wdr77"
"12659",0,0,0,0,1,1,0,0,0,1,"Wdr78"
"12660",4,2,2,0,2,0,0,1,1,4,"Wdr8"
"12661",2,0,0,0,1,0,2,3,1,0,"Wdr81"
"12662",4,3,4,2,3,3,5,6,4,8,"Wdr82"
"12663",3,5,3,1,4,3,3,1,0,2,"Wdr83"
"12664",3,0,2,3,0,0,2,1,0,2,"Wdr85"
"12665",0,0,0,0,1,0,0,0,0,0,"Wdr90"
"12666",9,3,1,1,1,1,2,1,0,2,"Wdr91"
"12667",0,1,0,3,1,1,0,0,0,0,"Wdsub1"
"12668",2,2,0,6,3,0,6,2,2,2,"Wdtc1"
"12669",0,0,1,0,2,0,0,0,1,1,"Wdyhv1"
"12670",2,0,1,0,2,0,0,0,1,1,"Wee1"
"12671",3,0,5,2,0,5,1,9,6,3,"Wfdc1"
"12672",0,1,0,0,0,0,0,0,0,0,"Wfikkn1"
"12673",0,1,0,0,0,0,1,4,5,1,"Wfs1"
"12674",0,1,2,1,0,1,1,0,0,0,"Whamm"
"12675",0,0,1,0,2,1,0,0,1,4,"Whrn"
"12676",2,6,5,0,4,4,8,1,5,0,"Whsc1"
"12677",4,0,0,1,4,3,1,2,3,2,"Whsc1l1"
"12678",1,4,1,1,0,2,2,1,1,0,"Whsc2"
"12679",0,3,7,1,0,1,5,1,3,6,"Wibg"
"12680",2,1,5,1,7,1,2,3,2,7,"Wipf1"
"12681",0,0,2,3,0,0,0,0,0,3,"Wipf2"
"12682",0,0,0,0,2,0,0,0,0,0,"Wipf3"
"12683",1,1,3,3,2,8,2,2,3,0,"Wipi1"
"12684",6,1,1,3,5,2,3,1,3,4,"Wipi2"
"12685",0,3,6,0,0,0,4,1,4,3,"Wiz"
"12686",4,0,7,0,0,10,4,2,4,1,"Wls"
"12687",6,4,3,7,8,1,4,6,2,4,"Wnk1"
"12688",1,0,1,3,1,2,7,0,2,0,"Wnk2"
"12689",0,0,0,1,0,0,0,0,0,0,"Wnt10a"
"12690",0,0,0,0,0,0,0,0,0,0,"Wnt3"
"12691",1,0,0,0,0,0,0,0,0,0,"Wnt4"
"12692",0,0,0,0,0,0,1,0,0,2,"Wnt5a"
"12693",3,2,4,3,0,0,4,3,4,5,"Wnt7a"
